,Path,Arousal,Valence,Transcript
285,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/no4.sph,High,Positive,no
286,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/no5.sph,High,Positive,no
287,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/oh1.sph,High,Positive,oh
288,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/oh2.sph,High,Positive,oh
289,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/oh3.sph,High,Positive,oh
290,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/oh4.sph,High,Positive,oh
291,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/oh5.sph,High,Positive,oh
292,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/on1.sph,High,Positive,on
293,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/on2.sph,High,Positive,on
294,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/on3.sph,High,Positive,on
295,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/on4.sph,High,Positive,on
296,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/on5.sph,High,Positive,on
297,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/on6.sph,High,Positive,on
298,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/out1.sph,High,Positive,out
299,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/out2.sph,High,Positive,out
300,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/out3.sph,High,Positive,out
301,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/out4.sph,High,Positive,out
302,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/point1.sph,High,Positive,point
303,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/point2.sph,High,Positive,point
304,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/point3.sph,High,Positive,point
305,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/point4.sph,High,Positive,point
306,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/point5.sph,High,Positive,point
307,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/point6.sph,High,Positive,point
308,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/six1.sph,High,Positive,six
309,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/six2.sph,High,Positive,six
310,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/six3.sph,High,Positive,six
311,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/six4.sph,High,Positive,six
312,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/six5.sph,High,Positive,six
313,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/south1.sph,High,Positive,south
314,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/south2.sph,High,Positive,south
315,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/south3.sph,High,Positive,south
316,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/south4.sph,High,Positive,south
317,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/south5.sph,High,Positive,south
318,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/south6.sph,High,Positive,south
319,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/stand1.sph,High,Positive,stand
320,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/stand2.sph,High,Positive,stand
321,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/stand3.sph,High,Positive,stand
322,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/stand4.sph,High,Positive,stand
323,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/stand5.sph,High,Positive,stand
324,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/stand6.sph,High,Positive,stand
325,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/steer1.sph,High,Positive,steer
326,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/steer2.sph,High,Positive,steer
327,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/steer3.sph,High,Positive,steer
328,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/steer4.sph,High,Positive,steer
329,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/steer5.sph,High,Positive,steer
330,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/strafe1.sph,High,Positive,strafe
331,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/strafe2.sph,High,Positive,strafe
332,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/strafe3.sph,High,Positive,strafe
333,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/ten1.sph,High,Positive,ten
334,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/ten2.sph,High,Positive,ten
335,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/thirty1.sph,High,Positive,thirty
336,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/thirty2.sph,High,Positive,thirty
337,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/thirty3.sph,High,Positive,thirty
338,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/thirty4.sph,High,Positive,thirty
339,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/thirty5.sph,High,Positive,thirty
340,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/thirty6.sph,High,Positive,thirty
341,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/three1.sph,High,Positive,three
342,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/three2.sph,High,Positive,three
343,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/three3.sph,High,Positive,three
344,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/three4.sph,High,Positive,three
345,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/three5.sph,High,Positive,three
346,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/three6.sph,High,Positive,three
347,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/white1.sph,High,Positive,white
348,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/white2.sph,High,Positive,white
349,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/white3.sph,High,Positive,white
350,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/wide1.sph,High,Positive,wide
351,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/wide2.sph,High,Positive,wide
352,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/wide3.sph,High,Positive,wide
353,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/zero1.sph,High,Positive,zero
354,/project/graziul/data/corpora/susas/speech/actual/roller/f1/medst/zero2.sph,High,Positive,zero
355,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neut_oov_all/silence1.sph,Low,Positive,silence
356,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/break1.sph,Low,Positive,break
357,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/break2.sph,Low,Positive,break
358,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/break3.sph,Low,Positive,break
359,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/change1.sph,Low,Positive,change
360,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/change2.sph,Low,Positive,change
361,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/change3.sph,Low,Positive,change
362,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/degree1.sph,Low,Positive,degree
363,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/degree2.sph,Low,Positive,degree
364,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/degree3.sph,Low,Positive,degree
365,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/destin1.sph,Low,Positive,destin
366,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/destin2.sph,Low,Positive,destin
367,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/destin3.sph,Low,Positive,destin
368,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/east1.sph,Low,Positive,east
369,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/east2.sph,Low,Positive,east
370,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/east3.sph,Low,Positive,east
371,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/eight1.sph,Low,Positive,eight
372,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/eight2.sph,Low,Positive,eight
373,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/eight3.sph,Low,Positive,eight
374,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/eighty1.sph,Low,Positive,eighty
375,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/eighty2.sph,Low,Positive,eighty
376,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/eighty3.sph,Low,Positive,eighty
377,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/enter1.sph,Low,Positive,enter
378,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/enter2.sph,Low,Positive,enter
379,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/enter3.sph,Low,Positive,enter
380,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/fifty1.sph,Low,Positive,fifty
381,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/fifty2.sph,Low,Positive,fifty
382,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/fifty3.sph,Low,Positive,fifty
383,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/fix1.sph,Low,Positive,fix
384,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/fix2.sph,Low,Positive,fix
385,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/fix3.sph,Low,Positive,fix
386,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/fix4.sph,Low,Positive,fix
387,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/freeze1.sph,Low,Positive,freeze
388,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/freeze2.sph,Low,Positive,freeze
389,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/freeze3.sph,Low,Positive,freeze
390,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/gain1.sph,Low,Positive,gain
391,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/gain2.sph,Low,Positive,gain
392,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/gain3.sph,Low,Positive,gain
393,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/go1.sph,Low,Positive,go
394,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/go2.sph,Low,Positive,go
395,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/go3.sph,Low,Positive,go
396,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/hello1.sph,Low,Positive,hello
397,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/hello2.sph,Low,Positive,hello
398,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/hello3.sph,Low,Positive,hello
399,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/help1.sph,Low,Positive,help
400,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/help2.sph,Low,Positive,help
401,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/help3.sph,Low,Positive,help
402,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/histog1.sph,Low,Positive,histog
403,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/histog2.sph,Low,Positive,histog
404,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/histog3.sph,Low,Positive,histog
405,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/hot1.sph,Low,Positive,hot
406,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/hot2.sph,Low,Positive,hot
407,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/mark1.sph,Low,Positive,mark
408,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/mark2.sph,Low,Positive,mark
409,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/mark3.sph,Low,Positive,mark
410,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/nav1.sph,Low,Positive,nav
411,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/nav2.sph,Low,Positive,nav
412,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/nav3.sph,Low,Positive,nav
413,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/no1.sph,Low,Positive,no
414,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/no2.sph,Low,Positive,no
415,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/no3.sph,Low,Positive,no
416,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/oh1.sph,Low,Positive,oh
417,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/oh2.sph,Low,Positive,oh
418,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/oh3.sph,Low,Positive,oh
419,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/on1.sph,Low,Positive,on
420,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/on2.sph,Low,Positive,on
421,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/on3.sph,Low,Positive,on
422,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/out1.sph,Low,Positive,out
423,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/out2.sph,Low,Positive,out
424,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/out3.sph,Low,Positive,out
425,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/point1.sph,Low,Positive,point
426,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/point2.sph,Low,Positive,point
427,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/point3.sph,Low,Positive,point
428,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/six1.sph,Low,Positive,six
429,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/six2.sph,Low,Positive,six
430,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/south1.sph,Low,Positive,south
431,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/south2.sph,Low,Positive,south
432,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/south3.sph,Low,Positive,south
433,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/stand1.sph,Low,Positive,stand
434,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/stand2.sph,Low,Positive,stand
435,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/stand3.sph,Low,Positive,stand
436,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/steer1.sph,Low,Positive,steer
437,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/steer2.sph,Low,Positive,steer
438,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/steer3.sph,Low,Positive,steer
439,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/strafe1.sph,Low,Positive,strafe
440,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/strafe2.sph,Low,Positive,strafe
441,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/strafe3.sph,Low,Positive,strafe
442,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/ten1.sph,Low,Positive,ten
443,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/ten2.sph,Low,Positive,ten
444,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/ten3.sph,Low,Positive,ten
445,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/thirty1.sph,Low,Positive,thirty
446,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/thirty2.sph,Low,Positive,thirty
447,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/thirty3.sph,Low,Positive,thirty
448,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/three1.sph,Low,Positive,three
449,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/three2.sph,Low,Positive,three
450,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/three3.sph,Low,Positive,three
451,/project/graziul/data/corpora/susas/speech/actual/roller/f1/neutral/white1.sph,Low,Positive,white
